name,address,domain,website,phone_number,whatsapp_link,category,location,reviews_count,reviews_average,latitude,longitude,status
Souza e Farias Negócios Imobiliários,"R. Prof. Duílio Calderari, 926 - Sala 02 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",souzaefariasimoveis.com.br,https://www.souzaefariasimoveis.com.br,(41) 98831-5058,https://wa.me/5541988315058,Imobiliária,"Jardim Paulista, Campina Grande do Sul",1,5.0,-25.3534362,-49.1716173,1
K-ZANETTI,"R. Prof. Duílio Calderari, 1948 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 3679-5900,https://wa.me/554136795900,Imobiliária,"Jardim Paulista, Campina Grande do Sul",9,4.7,-25.3534362,-49.1716173,1
Adn Imovel,"Av. Pres. Jucelino Kubitschek de Oliveira, 1143 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 99521-0644,https://wa.me/5541995210644,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.3534362,-49.1716173,1
INOVACOR TINTAS ®,"R. Pedro Pasa, 1724 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 98707-2872,https://wa.me/5541987072872,Imobiliária,"Jardim Paulista, Campina Grande do Sul",79,4.9,-25.3534362,-49.1716173,1
Jean Henrique Silva | Venda de Terrenos Direto | Corretor de Imóveis,"R. João Cândido, 812 - Jardim da Colina, Campina Grande do Sul - PR, 83434-798",instagram.com,https://www.instagram.com,(41) 99539-2023,https://wa.me/5541995392023,Imobiliária,"Jardim Paulista, Campina Grande do Sul",16,5.0,-25.3114207,-49.1254532,1
Marcelo Maschio,"Rua Pedro Bossardi, 658-A - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",maschioimoveis.com.br,https://www.maschioimoveis.com.br,(41) 99603-1513,https://wa.me/5541996031513,Imobiliária,"Jardim Paulista, Campina Grande do Sul",2,5.0,-25.3603066,-49.1709787,1
Rocha Forte Imóveis - Imobiliária,"Av. Alderico Bandeira de Lima, 791 - Loja 01 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",rochaforteimoveis.com.br,https://www.rochaforteimoveis.com.br,(41) 3679-2428,https://wa.me/554136792428,Imobiliária,"Jardim Paulista, Campina Grande do Sul",12,4.6,-25.3603066,-49.1709787,1
Residencial Jardim Paulista,"R. João Trevisan, 1142 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 99682-9676,https://wa.me/5541996829676,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.3603066,-49.1709787,1
Condomínio Jardim Paulista,"R. Pres. Arthur da Costa e Silva, 1408 - Casa A5 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Jardim Paulista, Campina Grande do Sul",41,4.0,-25.3603066,-49.1709787,1
Rafaela Santos corretora,"Av. Pres. Jucelino Kubitschek de Oliveira, 395 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Jardim Paulista, Campina Grande do Sul",1,1.0,-25.3603066,-49.1709787,1
Consultora Imobiliária Evelyn,"Rua Eloina da silva - R. Pedro Dalprá Filho - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,(41) 98748-5328,https://wa.me/5541987485328,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.3603066,-49.1709787,1
Libere Assessoria Documental,"Rua Pedro Bossardi, 226 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",ueniweb.com,https://www.ueniweb.com,(41) 3679-6963,https://wa.me/554136796963,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.3603066,-49.1709787,1
A,"Rua Pedro Bossardi, 363 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Jardim Paulista, Campina Grande do Sul",,,-25.3603066,-49.1709787,1
PRINCIPIUS IMÓVEIS,"R. João Furmann, 239 - Jardim Eugenia Maria, Campina Grande do Sul - PR, 83430-000",principiusimoveis.com.br,https://www.principiusimoveis.com.br,(41) 3679-5978,https://wa.me/554136795978,Imobiliária,"Centro, Campina Grande do Sul",14,4.7,-25.3625741,-49.1765296,1
DeVille Imóveis Campina Grande do Sul,"R. Manoel Martins da Cruz, 324 - Jardim da Colina, Campina Grande do Sul - PR, 83430-000",devillevendas.com.br,https://www.devillevendas.com.br,(41) 99622-7000,https://wa.me/5541996227000,Imobiliária,"Centro, Campina Grande do Sul",1,4.0,-25.3094116,-49.1287924,1
DFG Corretores,"R. Waldomiro de Souza Hathy, 36 - sala 5 - Centro, Campina Grande do Sul - PR, 83430-000",dfgcorretores.com.br,https://www.dfgcorretores.com.br,(41) 99750-4517,https://wa.me/5541997504517,Imobiliária,"Centro, Campina Grande do Sul",1,5.0,-25.3632559,-49.1743962,1
RMenezes Corretor,"R. Prof. Duílio Calderari, n° 1.048 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",rmenezescorretor.com.br,https://www.rmenezescorretor.com.br,(41) 99721-0331,https://wa.me/5541997210331,Imobiliária,"Centro, Campina Grande do Sul",2,5.0,-25.3625125,-49.1648186,1
RS Empreendimentos,"Av. Dom Pedro II, 22, Esquina Av. São Sebastião Piso Superior - Centro, Quatro Barras - PR, 83420-000",rscorretor.com.br,https://www.rscorretor.com.br,(41) 3672-1262,https://wa.me/554136721262,Imobiliária,"Centro, Campina Grande do Sul",146,4.6,-25.3625125,-49.1648186,1
Registro de Imóveis de Campina Grande do Sul,"R. Waldomiro de Souza Hathy, 221 - Centro, Campina Grande do Sul - PR, 83430-000",,,(41) 3676-1601,https://wa.me/554136761601,Imobiliária,"Centro, Campina Grande do Sul",27,2.5,-25.3072367,-49.1266748,1
"MD GEO - Projetos Topográficos, Licenciamento Ambiental e Gestão Imobiliária","Rua Vereador Walfrido Ribeiro de Souza, 181 - Centro, Campina Grande do Sul - PR, 83430-000",mdgeo.net.br,https://www.mdgeo.net.br,(41) 98491-8476,https://wa.me/5541984918476,Imobiliária,"Centro, Campina Grande do Sul",,,-25.3072367,-49.1266748,1
Campina Grande Do Sul,"R. Prof. Duílio Calderari, 1559 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Centro, Campina Grande do Sul",,,-25.3072367,-49.1266748,1
Jardim Aracatuba,,,,,,Imobiliária,"Jardim Araçatuba, Campina Grande do Sul",,,-25.3379171,-49.1212222,1
PRI FENIX,"R. Vili Tonetti, 408 - sala1 - Jardim Ceccon, Campina Grande do Sul - PR, 83430-000",,,(41) 99880-0098,https://wa.me/5541998800098,Imobiliária,"Jardim Ceccon, Campina Grande do Sul",,,-25.3625741,-49.1765296,1
Jardim Ceccon,,,,,,Imobiliária,"Jardim Ceccon, Campina Grande do Sul",,,-25.3625741,-49.1765296,1
Rhurick M Corretor Imobiliário,"Rua Lucídio Florêncio Ribeiro, 225 - Jardim Graciosa, Campina Grande do Sul - PR, 83430-000",rhurickmimoveis.com.br,https://www.rhurickmimoveis.com.br,,,Imobiliária,"Jardim Ceccon, Campina Grande do Sul",,,-25.3503101,-49.1313941,1
Jardim Graciosa,,,,,,Imobiliária,"Jardim Graciosa, Campina Grande do Sul",,,-25.3577815,-49.1287044,1
Jardim Nesita,,,,,,Imobiliária,"Jardim Graciosa, Campina Grande do Sul",,,-25.3534362,-49.1716173,1
Jardim Flórida,,,,,,Imobiliária,"Jardim Graciosa, Campina Grande do Sul",,,-25.3580739,-49.1234682,1
Jardim Santa Rosa,,,,,,Imobiliária,"Jardim Santa Rosa, Campina Grande do Sul",,,-25.3369126,-49.1235361,1
Paládio Novo Daher,"Rod. Pr 506 Rod Do Caqui, 4185 - Aracatuba, Campina Grande do Sul - PR, 83430-000",,,(41) 99233-0515,https://wa.me/5541992330515,Imobiliária,"Jardim Santa Rosa, Campina Grande do Sul",,,-25.3640932,-49.1201451,1
Jardim Diamante,,,,,,Imobiliária,"Jardim Diamante, Campina Grande do Sul",,,-25.3379171,-49.1235361,1
Condominio Castanheira,"R. Ver. Leonildo Zanona, 100 - Araçatuba, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Jardim Diamante, Campina Grande do Sul",63,4.0,-25.3290682,-49.0834876,1
Loteamento Moradas da Campina,"R. João Cândido, 1101-973 - Sede, Campina Grande do Sul - PR, 83430-000",primaterraurbanismo.com.br,https://www.primaterraurbanismo.com.br,(41) 3040-1299,https://wa.me/554130401299,Imobiliária,"Jardim Diamante, Campina Grande do Sul",3,4.7,-25.3121366,-49.0576252,1
Agile Administradora de Condomínios,"Av. Augusto Staben, 2201 - Jardim Paulista, Campina Grande do Sul - PR, 83430-296",agilecond.com.br,https://www.agilecond.com.br,(41) 99680-5408,https://wa.me/5541996805408,Imobiliária,"Jardim Diamante, Campina Grande do Sul",10,5.0,-25.3638013,-49.1180383,1
Condomínio Marumbi,"R. Elisio Gheno, 772 - Jardim Aracatuba, Campina Grande do Sul - PR, 83430-000",,,,,Imobiliária,"Jardim Diamante, Campina Grande do Sul",28,4.2,-25.3337795,-49.0751365,1
Plantão de Vendas Del Administradora,"Jardim da Colina, Campina Grande do Sul - State of Paraná, 83430-000",,,(41) 99918-8842,https://wa.me/5541999188842,Imobiliária,"Jardim Diamante, Campina Grande do Sul",,,-25.3122849,-49.0574986,1
